candidate_id,run_id,part,codec_scope,section,bytes,evidence
R2-C0,fresh-01,a,raw,fri_round_2_frontier,5376,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_3_frontier,4352,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_3_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_4_frontier,3328,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_4_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_4_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_4_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_5_frontier,2432,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_5_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_5_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_5_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_6_frontier,1600,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_6_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_6_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_6_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_7_frontier,832,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_7_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_7_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_7_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_8_frontier,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_8_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_8_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,fri_round_8_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,global_digest,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,half_query_indices,68,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,hiding_mask_openings,1216,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_0_frontier,8448,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_0_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_0_rows,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_1_frontier,8448,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_1_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_1_rows,12160,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_2_frontier,8448,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_2_row_masks,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_2_rows,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,initial_batch_2_salts,8192,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,ood_quotient,1024,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,ood_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,ood_trace_local,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,ood_trace_next,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,parameter_identifier,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,public_header_length,2,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,public_statement_fields,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,query_grinding,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,raw,terminator,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,alignment,26,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,dynamic_length,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,dynamic_offset,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,proof,104870,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,proof_identifier,0,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,selector,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,a,abi,statement,224,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,checkpoint_challenges,192,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,checkpoint_identifiers,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,checkpoint_query_indices,260,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,checkpoint_transcript_state,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,commitment_quotient,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,commitment_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,commitment_trace,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,common_header,16,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,final_polynomial,16,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_commitments,576,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_grinding,36,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_0_frontier,7104,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_0_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_1_frontier,6080,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_1_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_2_frontier,5056,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_3_frontier,4032,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_3_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_4_frontier,3008,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_4_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_4_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_4_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_5_frontier,2112,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_5_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_5_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_5_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_6_frontier,1408,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_6_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_6_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_6_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_7_frontier,704,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_7_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_7_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_7_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_8_frontier,320,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_8_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_8_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,fri_round_8_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,global_digest,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,half_query_indices,68,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,hiding_mask_openings,1216,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_0_frontier,8128,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_0_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_0_rows,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_1_frontier,8128,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_1_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_1_rows,12160,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_2_frontier,8128,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_2_row_masks,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_2_rows,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,initial_batch_2_salts,8192,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,ood_quotient,1024,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,ood_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,ood_trace_local,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,ood_trace_next,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,parameter_identifier,64,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,proof_identifier,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,public_header_length,2,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,public_statement_fields,256,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,query_grinding,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,raw,terminator,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,alignment,26,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,dynamic_length,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,dynamic_offset,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,proof,101766,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,proof_identifier,32,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,selector,4,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-01,b,abi,statement,224,research/r2/baseline/outputs/r2-main/proofs/fresh-01/byte-ledger.json
R2-C0,fresh-02,a,raw,checkpoint_challenges,192,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,checkpoint_identifiers,64,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,checkpoint_query_indices,260,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,checkpoint_transcript_state,64,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,commitment_quotient,64,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,commitment_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,commitment_trace,64,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,common_header,16,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,final_polynomial,16,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_commitments,576,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_grinding,36,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_0_frontier,6976,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_0_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_1_frontier,5952,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_1_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_2_frontier,4928,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_3_frontier,4032,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
R2-C0,fresh-02,a,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-02/byte-ledger.json
